ID_GiaoDich,NgayGiaoDich,ID_SanPham,TenSanPham,ID_KhachHang,KenhBanHang,KhuVuc,SoLuong,GiaBan,DoanhThu,ChietKhau,Thue,ThanhTien,HinhThucThanhToan,LoaiKhachHang,NhanVienBanHang,ThoiTiet,NhietDo,ChiPhi
4808,2024-05-30 00:20:15,7,Coca-Cola,26,Cửa hàng,Bà Rịa - Vũng Tàu,3,43261.31,129783.93,0.05,12.978.393.000.000.000,13.627.312.649.999.900,Thẻ,Mới,Bob,Âm u,33,112179.85
4809,2024-01-02 05:37:44,1,Mirinda,18,Online,Thái Bình,2,16421.92,32843.84,0.0,3.284.384,36.128.224,Tiền mặt,VIP,Emma,Nắng,27,9773.31
4810,2023-08-09 11:10:06,4,7 Up,15,Online,Quảng Ninh,8,18982.3,151858.4,0.05,15185.84,15.945.131.999.999.900,Chuyển khoản,Thường xuyên,Carol,Nắng,25,119621.33
4811,2024-05-09 12:02:01,7,Pepsi,34,Siêu thị,Nghệ An,5,26397.63,131988.15,0.1,13.198.815,131988.15,Thẻ,Mới,Emma,Âm u,22,31023.55
4812,2024-04-05 12:07:29,1,Coca-Cola,22,Siêu thị,Đồng Nai,1,38769.78,38769.78,0.0,3.876.978,42.646.758,Tiền mặt,Thường xuyên,Carol,Âm u,23,30362.72
4813,2023-07-11 14:32:51,1,Sting,28,Cửa hàng,Khánh Hòa,6,30375.36,182252.16,0.1,18.225.216.000.000.000,18.225.216.000.000.000,Chuyển khoản,VIP,David,Mưa,23,20154.0
4814,2024-01-22 08:36:55,6,Revive,43,Online,Hà Nội,3,46072.93,138218.79,0.1,13.821.879.000.000.000,138218.79,Chuyển khoản,Mới,Carol,Nắng,25,70412.02
4815,2023-10-01 19:26:53,4,Pepsi,49,Siêu thị,Bình Dương,8,11947.07,95576.56,0.0,9.557.656,105.134.216,Tiền mặt,Mới,David,Mưa,28,68390.2
4816,2023-12-23 00:18:27,3,Strongbow,7,Cửa hàng,Bà Rịa - Vũng Tàu,6,20340.94,12.204.563.999.999.900,0.0,12.204.564,134.250.204,Tiền mặt,Thường xuyên,Carol,Nắng,27,103474.74
4817,2024-02-21 16:24:57,5,Number 1,40,Online,Nghệ An,2,18771.08,37542.16,0.05,3.754.216,39.419.268,Thẻ,Thường xuyên,Emma,Âm u,31,31060.95
4818,2023-11-15 03:34:49,9,Number 1,42,Cửa hàng,Cần Thơ,6,39767.58,238605.48,0.0,2.386.054.800.000.000,262.466.028,Tiền mặt,Mới,Alice,Nắng,30,180314.14
4819,2024-06-20 15:53:21,10,Sting,24,Online,TP. Hồ Chí Minh,3,28591.33,85773.99,0.05,8.577.399.000.000.000,9.006.268.950.000.000,Tiền mặt,Mới,Carol,Âm u,26,69524.37
4820,2024-02-14 22:28:52,10,Coca-Cola,35,Cửa hàng,Hà Nội,7,10600.54,74203.78,0.0,74.203.780.000.000.000,81.624.158,Thẻ,Thường xuyên,Emma,Mưa,28,19246.66
4821,2023-11-25 05:17:03,10,C2,13,Online,Nghệ An,1,40938.24,40938.24,0.1,4.093.824,40938.24,Tiền mặt,Thường xuyên,Bob,Mưa,28,13401.03
4822,2024-05-14 00:40:38,3,Mirinda,49,Cửa hàng,Ninh Bình,1,24472.49,24472.49,0.0,24.472.490.000.000.000,26.919.739,Thẻ,VIP,David,Mưa,25,8104.67
4823,2023-07-18 03:08:38,5,Pepsi,13,Cửa hàng,Bình Định,10,20418.67,204186.7,0.0,20418.67,224605.37,Chuyển khoản,Mới,Bob,Nắng,28,82010.19
4824,2024-04-23 20:05:39,10,Oolong Tea Plus,31,Siêu thị,Thái Bình,4,17308.89,69235.56,0.05,69.235.560.000.000.000,7.269.733.799.999.990,Thẻ,Thường xuyên,Emma,Nắng,27,28708.98
4825,2024-01-25 13:18:49,5,Strongbow,19,Online,Bình Định,7,47841.43,334890.01,0.05,33.489.001.000.000.000,3.516.345.105,Chuyển khoản,Thường xuyên,David,Âm u,29,179381.91
4826,2023-11-29 00:39:54,9,Strongbow,29,Online,TP. Hồ Chí Minh,4,47682.46,190729.84,0.1,19.072.984,190729.84,Chuyển khoản,Thường xuyên,Emma,Âm u,22,43468.06
4827,2024-06-01 21:43:59,10,7 Up,22,Siêu thị,Cần Thơ,9,13062.19,117559.71,0.0,11.755.971,129.315.681,Chuyển khoản,Mới,Carol,Âm u,25,76766.18
4828,2023-12-28 01:29:18,4,Strongbow,41,Siêu thị,Khánh Hòa,8,19310.93,154487.44,0.05,15.448.744,162.211.812,Thẻ,Thường xuyên,David,Âm u,30,36158.28
4829,2024-01-18 21:50:07,1,Number 1,21,Cửa hàng,Bình Định,5,35845.42,17.922.709.999.999.900,0.0,17922.71,197149.81,Chuyển khoản,Mới,Bob,Nắng,23,62415.26
4830,2024-06-04 18:16:53,10,Mirinda,16,Online,Huế,1,36817.66,36817.66,0.1,3.681.766.000.000.000,36817.66,Thẻ,VIP,Bob,Âm u,31,18507.36
4831,2023-08-05 10:13:34,5,Sting,30,Cửa hàng,Quảng Nam,3,26707.29,80121.87,0.05,8.012.187.000.000.000,841.279.635,Thẻ,Mới,Bob,Mưa,22,59062.03
4832,2024-05-22 16:10:53,1,Strongbow,5,Cửa hàng,Long An,8,32740.96,261927.68,0.1,26.192.768,261927.68,Thẻ,Thường xuyên,Carol,Âm u,29,181142.74
4833,2023-09-06 06:00:20,6,Oolong Tea Plus,41,Cửa hàng,Khánh Hòa,7,38105.93,266741.51,0.05,26.674.151,2.800.785.855,Thẻ,VIP,Alice,Mưa,34,164426.8
4834,2024-03-20 13:41:18,10,Pepsi,41,Siêu thị,Bình Dương,8,48021.32,384170.56,0.0,38.417.056,422.587.616,Tiền mặt,Thường xuyên,Bob,Mưa,24,86291.86
4835,2024-05-17 06:31:26,10,Coca-Cola,6,Online,Bình Dương,1,39005.1,39005.1,0.05,3900.51,40.955.355,Thẻ,Mới,Emma,Nắng,27,20970.56
4836,2024-07-05 06:34:00,7,Mirinda,21,Siêu thị,Khánh Hòa,2,14410.94,28821.88,0.1,2.882.188,28.821.880.000.000.000,Chuyển khoản,VIP,Emma,Âm u,26,4898.49
4837,2023-10-22 02:17:12,1,7 Up,42,Siêu thị,Long An,10,38714.58,3.871.458.000.000.000,0.05,38714.58,4.065.030.900.000.000,Tiền mặt,VIP,Alice,Âm u,29,155590.24
4838,2023-08-04 11:29:57,10,Strongbow,50,Online,Đà Nẵng,7,12709.12,8.896.384.000.000.000,0.0,8.896.384.000.000.000,9.786.022.400.000.000,Tiền mặt,Mới,David,Nắng,26,38326.8
4839,2023-11-06 15:54:52,4,Number 1,11,Online,Đồng Nai,5,30100.79,150503.95,0.0,15.050.395,165.554.345,Tiền mặt,VIP,Bob,Âm u,29,19843.82
4840,2023-11-06 16:34:44,9,C2,24,Siêu thị,Khánh Hòa,5,31076.34,155381.7,0.1,15538.17,155381.7,Thẻ,Mới,David,Nắng,31,49596.36
4841,2023-10-13 09:41:00,1,Revive,28,Siêu thị,Khánh Hòa,10,41131.37,411313.7,0.1,41131.37,411313.7,Tiền mặt,VIP,Bob,Mưa,21,355588.74
4842,2024-01-08 21:24:58,9,Coca-Cola,15,Siêu thị,Quảng Ninh,9,10462.36,94161.24,0.05,9.416.124.000.000.000,98.869.302,Chuyển khoản,Thường xuyên,David,Nắng,31,81252.31
4843,2024-05-15 04:49:16,8,Oolong Tea Plus,39,Online,Hải Phòng,1,44990.96,44990.96,0.0,44.990.960.000.000.000,49.490.056,Tiền mặt,VIP,Bob,Âm u,31,17180.32
4844,2023-10-19 18:47:06,5,Pepsi,46,Online,Đà Nẵng,5,36556.05,182780.25,0.0,18.278.025,201.058.275,Tiền mặt,Mới,Alice,Nắng,33,24580.3
4845,2024-06-30 23:18:40,6,7 Up,40,Cửa hàng,Thái Bình,7,11247.67,78733.69,0.05,7.873.369.000.000.000,826.703.745,Tiền mặt,VIP,Carol,Nắng,26,19154.01
4846,2023-10-06 20:36:00,7,Sting,47,Online,Long An,5,16401.37,8.200.684.999.999.990,0.05,8.200.685,8.610.719.249.999.990,Chuyển khoản,Mới,Bob,Mưa,20,33932.32
4847,2024-04-19 10:20:29,4,Revive,19,Siêu thị,Huế,10,11580.74,115807.4,0.1,11580.74,115807.4,Thẻ,Mới,Emma,Nắng,34,99388.66
4848,2023-07-26 11:25:42,6,Pepsi,50,Online,Khánh Hòa,7,40638.35,284468.45,0.1,28.446.845,284468.45,Thẻ,Thường xuyên,Bob,Âm u,25,60580.19
4849,2024-04-25 01:37:44,7,Mirinda,17,Online,Đà Nẵng,1,16836.37,16836.37,0.05,1.683.637,176.781.885,Thẻ,Mới,Emma,Mưa,29,11967.51
4850,2023-08-30 04:53:34,6,C2,3,Online,Thái Bình,5,11824.04,59120.2,0.05,5912.02,6.207.621.000.000.000,Chuyển khoản,Mới,Bob,Mưa,26,11052.29
4851,2023-12-09 17:41:02,6,Sting,3,Siêu thị,Ninh Bình,6,15519.65,93117.9,0.05,9311.79,9.777.379.499.999.990,Tiền mặt,Mới,Alice,Nắng,29,82409.91
4852,2024-01-26 03:00:37,2,Pepsi,39,Cửa hàng,Long An,6,32382.84,194297.04,0.0,19.429.704,213.726.744,Chuyển khoản,Mới,Bob,Âm u,21,78747.27
4853,2023-08-19 06:53:21,5,Pepsi,28,Cửa hàng,Nam Định,4,29819.96,119279.84,0.1,11.927.984,119279.84,Thẻ,Thường xuyên,Carol,Nắng,27,85903.87
4854,2023-09-03 01:59:23,3,C2,31,Siêu thị,Ninh Bình,5,19850.54,99252.7,0.1,9925.27,99252.7,Chuyển khoản,Thường xuyên,David,Nắng,27,37127.74
4855,2023-09-20 04:10:51,7,Revive,42,Siêu thị,Cần Thơ,8,47718.35,381746.8,0.0,38174.68,419921.48,Thẻ,VIP,Emma,Nắng,25,229863.15
4856,2024-02-07 02:38:35,4,Pepsi,49,Cửa hàng,Đà Nẵng,6,44193.21,265159.26,0.1,26.515.926.000.000.000,265159.26,Chuyển khoản,VIP,David,Nắng,26,67247.8
4857,2023-12-02 01:41:11,1,Sting,47,Siêu thị,Huế,1,22578.75,22578.75,0.05,2.257.875,237.076.875,Chuyển khoản,Thường xuyên,Emma,Âm u,30,4895.45
4858,2023-11-27 15:47:21,6,Coca-Cola,8,Online,Cần Thơ,5,28983.35,144916.75,0.0,14.491.675,159.408.425,Tiền mặt,Thường xuyên,Carol,Mưa,24,123244.64
4859,2023-10-28 13:06:17,6,Pepsi,17,Online,Hà Nội,7,30673.44,214714.08,0.05,21.471.408,225.449.784,Tiền mặt,VIP,Alice,Nắng,24,179096.84
4860,2023-12-06 07:35:15,7,Pepsi,35,Cửa hàng,TP. Hồ Chí Minh,8,40247.79,321982.32,0.1,32.198.232.000.000.000,321982.32,Chuyển khoản,Mới,Alice,Mưa,30,260797.68
4861,2023-07-23 06:34:45,8,Pepsi,36,Online,Long An,4,27118.29,108473.16,0.0,10.847.316,119.320.476,Chuyển khoản,Thường xuyên,Emma,Âm u,27,65121.51
4862,2023-10-27 21:41:31,3,Number 1,27,Cửa hàng,Bình Định,2,31859.38,63718.76,0.1,6.371.876,6.371.876.000.000.000,Tiền mặt,VIP,Bob,Nắng,33,47573.35
4863,2024-05-18 13:19:08,6,Sting,40,Siêu thị,Hà Nội,4,26503.04,106012.16,0.05,10.601.216,111.312.768,Tiền mặt,VIP,Carol,Mưa,33,16456.22
4864,2024-06-25 13:20:47,10,7 Up,45,Cửa hàng,Nghệ An,6,40513.6,243081.6,0.05,24.308.160.000.000.000,255235.68,Chuyển khoản,VIP,Carol,Âm u,21,89413.0
4865,2023-08-23 13:13:10,2,Pepsi,33,Cửa hàng,Quảng Nam,6,32237.92,193427.52,0.1,19.342.752,193427.52,Chuyển khoản,Thường xuyên,Carol,Mưa,23,67885.81
4866,2024-04-14 02:25:49,9,Mirinda,50,Online,Long An,6,43112.05,258672.3,0.0,25.867.230.000.000.000,284539.53,Tiền mặt,VIP,David,Mưa,26,157406.3
4867,2023-08-17 15:37:25,2,C2,11,Cửa hàng,Quảng Nam,1,12149.49,12149.49,0.0,1.214.949,13.364.439,Thẻ,Thường xuyên,David,Âm u,30,4674.71
4868,2024-02-20 08:39:50,3,C2,21,Cửa hàng,Nghệ An,7,46173.16,323212.12,0.0,32.321.212.000.000.000,355.533.332,Tiền mặt,Thường xuyên,Carol,Nắng,27,70720.57
4869,2023-11-23 22:35:07,10,Number 1,6,Cửa hàng,Đà Nẵng,7,42776.44,299435.08,0.05,29.943.508.000.000.000,31.440.683.400.000.000,Thẻ,VIP,Carol,Mưa,23,172826.04
4870,2023-10-29 07:53:08,2,Oolong Tea Plus,48,Siêu thị,Ninh Bình,5,42741.01,213705.05,0.1,21.370.505,213705.05,Thẻ,Mới,David,Mưa,30,160600.87
4871,2023-11-22 02:26:26,9,Mirinda,21,Online,Thái Bình,4,15612.49,62449.96,0.0,6.244.996,68.694.956,Chuyển khoản,Mới,Emma,Âm u,29,25335.87
4872,2023-10-12 07:29:50,1,Mirinda,28,Online,Huế,3,20539.18,61617.54,0.0,6.161.754.000.000.000,67.779.294,Thẻ,Thường xuyên,David,Nắng,33,12681.81
4873,2023-10-12 03:18:55,5,Sting,17,Cửa hàng,TP. Hồ Chí Minh,8,49211.45,393691.6,0.0,39369.16,433060.76,Chuyển khoản,Mới,Bob,Nắng,25,101316.75
4874,2024-04-21 23:25:29,1,Revive,18,Cửa hàng,Đồng Nai,8,48011.95,384095.6,0.0,38409.56,422505.16,Tiền mặt,Mới,Carol,Mưa,34,111382.59
4875,2023-12-05 23:13:39,5,Coca-Cola,11,Siêu thị,Quảng Nam,3,19062.01,57186.03,0.0,5.718.603,62.904.633,Chuyển khoản,VIP,Emma,Nắng,29,19438.57
4876,2024-02-18 12:33:18,8,Sting,46,Online,Ninh Bình,5,27316.54,136582.7,0.1,13658.27,136582.7,Chuyển khoản,Mới,Emma,Mưa,22,83894.02
4877,2023-11-04 10:51:34,8,Pepsi,44,Online,TP. Hồ Chí Minh,8,16237.88,129903.04,0.05,12.990.304,13.639.819.199.999.900,Thẻ,VIP,David,Nắng,26,75442.02
4878,2023-12-06 18:16:05,8,Number 1,25,Cửa hàng,Bà Rịa - Vũng Tàu,10,20505.79,205057.9,0.1,20505.79,205057.9,Chuyển khoản,Mới,Emma,Mưa,21,134695.13
4879,2024-06-21 00:22:17,2,C2,30,Siêu thị,Hà Nội,10,17389.32,173893.2,0.05,17389.32,182587.86,Chuyển khoản,Thường xuyên,Alice,Âm u,20,67818.62
4880,2023-08-28 22:21:29,8,7 Up,25,Siêu thị,Thái Bình,6,13237.56,79425.36,0.05,7.942.536.000.000.000,8.339.662.800.000.000,Thẻ,Mới,David,Mưa,30,60299.58
4881,2023-12-28 16:59:59,5,Number 1,7,Cửa hàng,Long An,2,33179.73,66359.46,0.1,6.635.946.000.000.000,66359.46,Tiền mặt,VIP,David,Âm u,34,17470.46
4882,2024-02-20 23:55:37,1,Oolong Tea Plus,49,Cửa hàng,Bình Định,1,19631.67,19631.67,0.05,1.963.167,206.132.535,Tiền mặt,VIP,David,Nắng,29,9329.61
4883,2023-12-04 03:35:50,7,Strongbow,37,Cửa hàng,Bà Rịa - Vũng Tàu,7,49690.61,347834.27,0.05,34.783.427,3.652.259.835,Tiền mặt,Mới,Bob,Nắng,31,257658.58
4884,2024-04-28 19:39:44,6,Pepsi,46,Cửa hàng,Nam Định,2,30618.11,61236.22,0.05,6.123.622,64.298.031,Chuyển khoản,Thường xuyên,Alice,Âm u,24,14949.41
4885,2024-05-25 10:45:55,5,Number 1,27,Cửa hàng,Thái Bình,10,24364.13,243641.3,0.05,24364.13,255.823.365,Tiền mặt,Thường xuyên,Emma,Nắng,32,45777.88
4886,2024-01-24 17:28:40,1,Sting,26,Siêu thị,Hà Nội,10,46527.4,465274.0,0.0,46527.4,511801.4,Tiền mặt,Thường xuyên,Carol,Âm u,29,375451.54
4887,2024-03-18 07:10:30,1,Oolong Tea Plus,13,Siêu thị,Thái Bình,4,34830.47,139321.88,0.1,13.932.188.000.000.000,139321.88,Thẻ,Thường xuyên,Alice,Âm u,23,52154.27
4888,2023-09-06 09:03:12,6,Revive,24,Cửa hàng,Huế,6,15083.28,90499.68,0.1,9.049.968.000.000.000,90499.68,Tiền mặt,Thường xuyên,David,Mưa,31,58561.99
4889,2023-07-16 03:05:26,10,Sting,12,Cửa hàng,Long An,7,29913.32,209393.24,0.0,20.939.324,230.332.564,Chuyển khoản,Mới,Carol,Mưa,24,25185.59
4890,2023-09-23 23:06:48,7,Oolong Tea Plus,14,Online,Ninh Bình,7,27643.61,193505.27,0.0,19.350.527,212.855.797,Chuyển khoản,Thường xuyên,David,Mưa,33,126172.69
4891,2023-12-21 07:17:37,10,Sting,9,Siêu thị,Nam Định,7,40606.05,28.424.235.000.000.000,0.0,28.424.235.000.000.000,312.666.585,Tiền mặt,Mới,Bob,Âm u,33,100303.74
4892,2023-10-05 06:04:36,10,C2,31,Siêu thị,Hải Phòng,4,37751.8,151007.2,0.1,15100.72,151007.2,Thẻ,Thường xuyên,David,Mưa,28,21834.54
4893,2024-01-29 07:20:09,1,Sting,4,Cửa hàng,Bà Rịa - Vũng Tàu,10,24832.02,248320.2,0.0,24832.02,27.315.222.000.000.000,Tiền mặt,VIP,Alice,Âm u,34,145975.08
4894,2023-11-22 05:51:51,9,Coca-Cola,19,Siêu thị,Ninh Bình,10,28779.64,287796.4,0.1,28779.64,287796.4,Thẻ,VIP,Bob,Mưa,20,84221.62
4895,2024-01-16 21:23:09,4,Pepsi,1,Siêu thị,Bà Rịa - Vũng Tàu,6,30752.04,184512.24,0.0,18.451.224,202.963.464,Tiền mặt,VIP,David,Mưa,27,75547.76
4896,2024-03-19 00:59:20,5,7 Up,29,Siêu thị,Đà Nẵng,3,26898.86,80696.58,0.1,8.069.658.000.000.000,80696.58,Chuyển khoản,Thường xuyên,Alice,Âm u,22,13271.73
4897,2023-07-18 20:37:02,2,Pepsi,45,Online,Ninh Bình,8,14308.96,114471.68,0.05,11.447.168,120.195.264,Chuyển khoản,Mới,Emma,Mưa,26,24923.99
4898,2024-03-21 00:27:27,10,7 Up,6,Siêu thị,Đà Nẵng,1,46218.74,46218.74,0.0,4.621.874,50.840.614,Tiền mặt,VIP,David,Âm u,22,15639.58
4899,2023-12-25 11:55:53,8,7 Up,1,Cửa hàng,Bà Rịa - Vũng Tàu,8,36903.07,295224.56,0.05,29.522.456,309.985.788,Tiền mặt,Mới,Bob,Nắng,31,50721.82
4900,2024-05-04 05:03:27,2,7 Up,25,Siêu thị,Quảng Nam,5,28789.28,143946.4,0.0,14394.64,15.834.103.999.999.900,Thẻ,Mới,Emma,Âm u,24,119282.77
4901,2024-01-15 07:44:00,3,Coca-Cola,27,Siêu thị,Hải Phòng,8,32784.05,262272.4,0.1,26.227.240.000.000.000,262272.4,Chuyển khoản,VIP,David,Âm u,26,27496.02
4902,2024-02-14 19:27:25,9,C2,22,Online,Quảng Nam,4,18526.76,74107.04,0.05,7.410.704,7.781.239.199.999.990,Chuyển khoản,Thường xuyên,Emma,Mưa,25,36096.66
4903,2024-02-24 21:47:08,2,Strongbow,17,Siêu thị,Nghệ An,2,31222.78,62445.56,0.05,62.445.560.000.000.000,65.567.838,Tiền mặt,VIP,Carol,Nắng,21,12401.56
4904,2023-12-03 00:05:23,6,Number 1,29,Online,Huế,4,39841.86,159367.44,0.05,15.936.744,167.335.812,Thẻ,VIP,Carol,Nắng,22,55163.97
4905,2024-05-28 23:51:44,4,Pepsi,3,Online,Huế,8,31347.51,250780.08,0.0,25.078.008,275.858.088,Chuyển khoản,Mới,Bob,Âm u,28,210867.84
4906,2024-02-22 15:01:43,7,Sting,17,Online,Khánh Hòa,10,29227.1,292271.0,0.0,29227.1,321498.1,Tiền mặt,Thường xuyên,David,Mưa,31,67034.0
4907,2024-01-12 20:21:08,6,Oolong Tea Plus,2,Siêu thị,Bình Dương,1,28495.89,28495.89,0.0,2.849.589,31.345.479,Tiền mặt,VIP,Alice,Nắng,30,24867.39
4908,2023-09-07 01:53:55,10,Number 1,32,Cửa hàng,Đồng Nai,5,40465.67,202328.35,0.05,20.232.835,2.124.447.675,Thẻ,Mới,Emma,Âm u,31,53543.26
4909,2023-07-25 19:57:22,9,7 Up,22,Cửa hàng,Hải Phòng,6,40134.34,240806.04,0.1,24.080.604.000.000.000,240806.04,Tiền mặt,Thường xuyên,Alice,Mưa,25,166939.48
4910,2024-05-22 16:28:00,9,7 Up,39,Siêu thị,TP. Hồ Chí Minh,4,40003.56,160014.24,0.05,16.001.424,168.014.952,Chuyển khoản,VIP,Bob,Âm u,21,85982.34
4911,2023-08-21 03:07:04,10,C2,33,Online,Cần Thơ,4,19847.05,79388.2,0.05,7938.82,8.335.760.999.999.990,Chuyển khoản,Thường xuyên,Emma,Nắng,30,64112.56
4912,2024-03-10 12:01:06,4,Mirinda,22,Cửa hàng,Nam Định,4,34716.42,138865.68,0.1,13.886.568,138865.68,Chuyển khoản,Mới,David,Mưa,24,75431.09
4913,2024-03-02 11:10:34,1,Mirinda,47,Siêu thị,Bình Dương,3,41157.07,123471.21,0.1,12.347.121,123471.21,Thẻ,Thường xuyên,David,Nắng,29,65149.26
4914,2023-11-09 22:20:16,2,Number 1,4,Cửa hàng,Ninh Bình,10,32476.33,32.476.330.000.000.000,0.05,32476.33,3.410.014.650.000.000,Thẻ,Thường xuyên,Alice,Âm u,28,83258.4
4915,2024-06-10 04:33:54,8,Coca-Cola,38,Siêu thị,Ninh Bình,5,41159.87,205799.35,0.05,20.579.935,2.160.893.175,Tiền mặt,VIP,Alice,Nắng,23,47947.85
4916,2024-06-30 00:05:13,10,Sting,13,Online,Bình Dương,6,44176.99,265061.94,0.1,26.506.194.000.000.000,265061.94,Chuyển khoản,Mới,Bob,Mưa,21,220847.31
4917,2023-08-20 13:59:31,8,Pepsi,23,Cửa hàng,Nghệ An,3,16955.78,50867.34,0.05,5.086.734,53.410.707,Thẻ,Thường xuyên,Bob,Nắng,21,18427.74
4918,2023-09-21 19:58:19,2,Strongbow,13,Siêu thị,Ninh Bình,3,22253.94,6.676.181.999.999.990,0.05,6.676.182.000.000.000,70.099.911,Thẻ,Mới,Emma,Nắng,34,26548.89
4919,2023-08-25 15:34:01,4,Revive,20,Siêu thị,Khánh Hòa,9,34052.99,306476.91,0.1,30.647.691,306476.91,Chuyển khoản,Thường xuyên,Carol,Mưa,29,216942.42
4920,2023-09-09 10:17:10,1,Revive,33,Cửa hàng,Quảng Ninh,2,21587.43,43174.86,0.0,4.317.486,47.492.346,Thẻ,Mới,David,Âm u,23,16020.41
4921,2024-04-07 00:50:18,7,Strongbow,34,Siêu thị,Long An,6,47656.36,28.593.816.000.000.000,0.05,2.859.381.600.000.000,300.235.068,Tiền mặt,VIP,Emma,Mưa,26,246378.6
4922,2024-01-30 17:34:28,4,Coca-Cola,38,Cửa hàng,Đà Nẵng,8,17765.56,142124.48,0.05,14.212.448.000.000.000,14.923.070.400.000.000,Tiền mặt,Thường xuyên,Carol,Âm u,33,98114.53
4923,2023-08-03 18:16:10,8,Revive,29,Siêu thị,Hà Nội,8,24278.28,194226.24,0.0,19.422.624,213.648.864,Thẻ,Mới,David,Âm u,33,112251.77
4924,2024-01-09 00:28:56,9,Strongbow,32,Cửa hàng,Bà Rịa - Vũng Tàu,1,49773.25,49773.25,0.1,4.977.325.000.000.000,49773.25,Tiền mặt,Thường xuyên,Alice,Nắng,24,40053.34
4925,2023-11-01 10:41:33,9,Pepsi,11,Online,Đà Nẵng,1,17567.46,17567.46,0.0,1.756.746,19.324.206,Tiền mặt,Thường xuyên,Emma,Mưa,26,2453.91
4926,2023-11-01 15:55:51,3,7 Up,18,Cửa hàng,Bình Dương,8,27953.16,223625.28,0.05,22.362.528,234.806.544,Thẻ,VIP,Bob,Âm u,31,68351.1
4927,2024-06-03 04:38:39,5,Revive,45,Siêu thị,Bình Dương,1,22551.61,22551.61,0.0,2.255.161,24.806.771,Thẻ,VIP,Bob,Âm u,23,10645.02
4928,2023-12-12 13:38:43,6,Sting,21,Online,Huế,3,42392.78,127178.34,0.1,12.717.834,127178.34,Chuyển khoản,Mới,Emma,Âm u,20,35811.24
4929,2023-12-18 17:45:46,6,Sting,12,Online,Hải Phòng,9,22166.19,199495.71,0.05,19.949.571,2.094.704.955,Tiền mặt,Thường xuyên,David,Nắng,34,138674.29
4930,2023-12-23 01:30:36,10,Sting,39,Cửa hàng,Hà Nội,3,16457.32,49371.96,0.0,4.937.196.000.000.000,54.309.156,Tiền mặt,VIP,Alice,Mưa,31,41243.68
4931,2024-06-03 21:22:48,8,7 Up,20,Cửa hàng,Long An,2,47326.34,94652.68,0.05,9.465.268,9.938.531.399.999.990,Thẻ,VIP,Emma,Nắng,23,41554.05
4932,2024-07-07 21:32:01,6,C2,7,Cửa hàng,Hải Phòng,1,22696.41,22696.41,0.1,2.269.641,22696.41,Chuyển khoản,Mới,Carol,Âm u,24,8481.79
4933,2023-12-16 23:02:06,6,7 Up,27,Online,Huế,1,39670.64,39670.64,0.0,3.967.064,43.637.704,Tiền mặt,Mới,Alice,Âm u,25,34483.33
4934,2023-09-28 06:55:45,4,7 Up,7,Online,Quảng Nam,10,21623.0,216230.0,0.1,21623.0,216230.0,Tiền mặt,Thường xuyên,Bob,Mưa,23,98575.35
4935,2023-10-23 06:27:00,7,7 Up,2,Cửa hàng,Long An,3,17143.44,5.143.031.999.999.990,0.05,5.143.032,5.400.183.599.999.990,Thẻ,VIP,Alice,Mưa,26,25264.56
4936,2024-03-05 20:19:04,8,Number 1,43,Siêu thị,Bà Rịa - Vũng Tàu,6,42097.29,252583.74,0.05,25.258.374.000.000.000,265.212.927,Chuyển khoản,Thường xuyên,David,Mưa,31,96315.21
4937,2023-08-02 11:11:15,3,Mirinda,33,Online,Đà Nẵng,7,12223.34,85563.38,0.1,8.556.338.000.000.000,85563.38,Tiền mặt,Mới,David,Âm u,23,70815.57
4938,2023-08-03 05:21:52,7,Pepsi,21,Cửa hàng,Huế,6,23279.25,139675.5,0.05,13.967.550.000.000.000,14.665.927.500.000.000,Tiền mặt,Thường xuyên,Alice,Âm u,34,77542.86
4939,2023-08-14 19:48:31,3,Number 1,29,Siêu thị,Long An,6,41204.05,247224.3,0.1,24.722.430.000.000.000,247224.3,Tiền mặt,VIP,Bob,Âm u,34,175464.89
4940,2024-01-22 22:03:58,8,Sting,32,Cửa hàng,Long An,9,30486.01,274374.09,0.1,27.437.409,274374.09,Tiền mặt,Thường xuyên,Alice,Mưa,33,205628.39
4941,2024-02-11 07:58:25,1,Coca-Cola,45,Online,Đà Nẵng,4,37583.64,150334.56,0.1,15.033.456,150334.56,Chuyển khoản,VIP,Bob,Nắng,23,56146.84
4942,2024-05-17 18:34:46,1,C2,12,Online,Long An,5,12672.74,63363.7,0.05,6336.37,66.531.885,Thẻ,Thường xuyên,Emma,Nắng,25,28320.75
4943,2023-11-30 02:59:58,6,Mirinda,13,Cửa hàng,Thái Bình,1,39993.15,39993.15,0.1,3.999.315.000.000.000,39993.15,Tiền mặt,Thường xuyên,David,Âm u,34,31145.76
4944,2024-02-04 18:37:32,10,Strongbow,39,Siêu thị,Bình Định,4,16877.79,67511.16,0.05,6.751.116.000.000.000,7.088.671.800.000.000,Chuyển khoản,Thường xuyên,Alice,Âm u,20,26370.15
4945,2023-10-22 05:59:08,9,Coca-Cola,44,Online,Huế,10,42348.97,423489.7,0.1,42348.97,423489.7,Tiền mặt,Mới,Alice,Nắng,28,311327.65
4946,2023-08-03 20:18:10,4,Coca-Cola,49,Cửa hàng,TP. Hồ Chí Minh,6,32567.55,195405.3,0.05,19540.53,205.175.565,Thẻ,Thường xuyên,Bob,Nắng,25,166640.44
